STNAME,CTYNAME,Year,population
Virginia,Montgomery,2012,95652
Virginia,Montgomery,2013,96589
Virginia,Montgomery,2014,97107
Virginia,Montgomery,2015,97317
Virginia,Montgomery,2016,98172
Virginia,Montgomery,2017,98142
Virginia,Montgomery,2018,98532
Virginia,Montgomery,2019,98535
Virginia,Nelson,2010,14978
Virginia,Nelson,2011,15020
Virginia,Nelson,2012,14802
Virginia,Nelson,2013,14800
Virginia,Nelson,2014,14863
Virginia,Nelson,2015,14760
Virginia,Nelson,2016,14805
Virginia,Nelson,2017,14800
Virginia,Nelson,2018,14862
Virginia,Nelson,2019,14930
Virginia,New Kent,2010,18543
Virginia,New Kent,2011,18764
Virginia,New Kent,2012,19149
Virginia,New Kent,2013,19516
Virginia,New Kent,2014,20019
Virginia,New Kent,2015,20377
Virginia,New Kent,2016,21009
Virginia,New Kent,2017,21638
Virginia,New Kent,2018,22317
Virginia,New Kent,2019,23091
Virginia,Northampton,2010,12409
Virginia,Northampton,2011,12408
Virginia,Northampton,2012,12212
Virginia,Northampton,2013,12030
Virginia,Northampton,2014,12038
Virginia,Northampton,2015,12080
Virginia,Northampton,2016,12002
Virginia,Northampton,2017,11872
Virginia,Northampton,2018,11761
Virginia,Northampton,2019,11710
Virginia,Northumberland,2010,12355
Virginia,Northumberland,2011,12451
Virginia,Northumberland,2012,12422
Virginia,Northumberland,2013,12298
Virginia,Northumberland,2014,12256
Virginia,Northumberland,2015,12241
Virginia,Northumberland,2016,12176
Virginia,Northumberland,2017,12271
Virginia,Northumberland,2018,12168
Virginia,Northumberland,2019,12095
Virginia,Nottoway,2010,15840
Virginia,Nottoway,2011,15894
Virginia,Nottoway,2012,15756
Virginia,Nottoway,2013,15637
Virginia,Nottoway,2014,15511
Virginia,Nottoway,2015,15606
Virginia,Nottoway,2016,15495
Virginia,Nottoway,2017,15432
Virginia,Nottoway,2018,15400
Virginia,Nottoway,2019,15232
Virginia,Orange,2010,33578
Virginia,Orange,2011,33994
Virginia,Orange,2012,34275
Virginia,Orange,2013,34620
Virginia,Orange,2014,34923
Virginia,Orange,2015,35178
Virginia,Orange,2016,35354
Virginia,Orange,2017,35870
Virginia,Orange,2018,36598
Virginia,Orange,2019,37051
Virginia,Page,2010,24065
Virginia,Page,2011,23957
Virginia,Page,2012,23841
Virginia,Page,2013,23723
Virginia,Page,2014,23784
Virginia,Page,2015,23662
Virginia,Page,2016,23619
Virginia,Page,2017,23784
Virginia,Page,2018,23972
Virginia,Page,2019,23902
Virginia,Patrick,2010,18470
Virginia,Patrick,2011,18335
Virginia,Patrick,2012,18333
Virginia,Patrick,2013,18249
Virginia,Patrick,2014,18175
Virginia,Patrick,2015,17960
Virginia,Patrick,2016,17796
Virginia,Patrick,2017,17713
Virginia,Patrick,2018,17663
Virginia,Patrick,2019,17608
Virginia,Pittsylvania,2010,63586
Virginia,Pittsylvania,2011,63262
Virginia,Pittsylvania,2012,62895
Virginia,Pittsylvania,2013,62554
Virginia,Pittsylvania,2014,62371
Virginia,Pittsylvania,2015,62010
Virginia,Pittsylvania,2016,61704
Virginia,Pittsylvania,2017,61309
Virginia,Pittsylvania,2018,60901
Virginia,Pittsylvania,2019,60354
Virginia,Powhatan,2010,28125
Virginia,Powhatan,2011,28129
Virginia,Powhatan,2012,28178
Virginia,Powhatan,2013,28300
Virginia,Powhatan,2014,28496
Virginia,Powhatan,2015,28056
Virginia,Powhatan,2016,28443
Virginia,Powhatan,2017,28716
Virginia,Powhatan,2018,29210
Virginia,Powhatan,2019,29652
Virginia,Prince Edward,2010,23359
Virginia,Prince Edward,2011,22318
Virginia,Prince Edward,2012,23172
Virginia,Prince Edward,2013,22714
Virginia,Prince Edward,2014,22975
Virginia,Prince Edward,2015,23120
Virginia,Prince Edward,2016,23020
Virginia,Prince Edward,2017,22678
Virginia,Prince Edward,2018,22906
Virginia,Prince Edward,2019,22802
Virginia,Prince George,2010,35642
Virginia,Prince George,2011,36716
Virginia,Prince George,2012,37123
Virginia,Prince George,2013,37333
Virginia,Prince George,2014,37415
Virginia,Prince George,2015,38246
Virginia,Prince George,2016,37972
Virginia,Prince George,2017,38006
Virginia,Prince George,2018,37993
Virginia,Prince George,2019,38353
Virginia,Prince William,2010,406169
Virginia,Prince William,2011,419094
Virginia,Prince William,2012,429616
Virginia,Prince William,2013,437735
Virginia,Prince William,2014,443782
Virginia,Prince William,2015,450978
Virginia,Prince William,2016,456496
Virginia,Prince William,2017,463069
Virginia,Prince William,2018,466235
Virginia,Prince William,2019,470335
Virginia,Pulaski,2010,34828
Virginia,Pulaski,2011,34740
Virginia,Pulaski,2012,34732
Virginia,Pulaski,2013,34546
Virginia,Pulaski,2014,34340
Virginia,Pulaski,2015,34351
Virginia,Pulaski,2016,34249
Virginia,Pulaski,2017,34225
Virginia,Pulaski,2018,34060
Virginia,Pulaski,2019,34027
Virginia,Rappahannock,2010,7500
Virginia,Rappahannock,2011,7476
Virginia,Rappahannock,2012,7409
Virginia,Rappahannock,2013,7428
Virginia,Rappahannock,2014,7336
Virginia,Rappahannock,2015,7400
Virginia,Rappahannock,2016,7380
Virginia,Rappahannock,2017,7393
Virginia,Rappahannock,2018,7345
Virginia,Rappahannock,2019,7370
Virginia,Richmond,2010,9280
Virginia,Richmond,2011,9208
Virginia,Richmond,2012,9079
Virginia,Richmond,2013,8952
Virginia,Richmond,2014,8884
Virginia,Richmond,2015,8781
Virginia,Richmond,2016,8758
Virginia,Richmond,2017,8889
Virginia,Richmond,2018,8970
Virginia,Richmond,2019,9023
Virginia,Roanoke,2010,92401
Virginia,Roanoke,2011,92815
Virginia,Roanoke,2012,92738
Virginia,Roanoke,2013,93311
Virginia,Roanoke,2014,93378
Virginia,Roanoke,2015,93376
Virginia,Roanoke,2016,93528
Virginia,Roanoke,2017,93939
Virginia,Roanoke,2018,94086
Virginia,Roanoke,2019,94186
Virginia,Rockbridge,2010,22346
Virginia,Rockbridge,2011,22445
Virginia,Rockbridge,2012,22378
Virginia,Rockbridge,2013,22328
Virginia,Rockbridge,2014,22432
Virginia,Rockbridge,2015,22396
Virginia,Rockbridge,2016,22450
Virginia,Rockbridge,2017,22668
Virginia,Rockbridge,2018,22761
Virginia,Rockbridge,2019,22573
Virginia,Rockingham,2010,76408
Virginia,Rockingham,2011,76861
Virginia,Rockingham,2012,77137
Virginia,Rockingham,2013,77419
Virginia,Rockingham,2014,77878
Virginia,Rockingham,2015,78445
Virginia,Rockingham,2016,79367
Virginia,Rockingham,2017,80397
Virginia,Rockingham,2018,81261
Virginia,Rockingham,2019,81948
Virginia,Russell,2010,28878
Virginia,Russell,2011,28683
Virginia,Russell,2012,28427
Virginia,Russell,2013,28336
Virginia,Russell,2014,28077
Virginia,Russell,2015,27854
Virginia,Russell,2016,27422
Virginia,Russell,2017,27046
Virginia,Russell,2018,26795
Virginia,Russell,2019,26586
Virginia,Scott,2010,23128
Virginia,Scott,2011,23053
Virginia,Scott,2012,22954
Virginia,Scott,2013,22768
Virginia,Scott,2014,22519
Virginia,Scott,2015,22296
Virginia,Scott,2016,22082
Virginia,Scott,2017,21893
Virginia,Scott,2018,21672
Virginia,Scott,2019,21566
Virginia,Shenandoah,2010,42052
Virginia,Shenandoah,2011,42266
Virginia,Shenandoah,2012,42530
Virginia,Shenandoah,2013,42506
Virginia,Shenandoah,2014,42729
Virginia,Shenandoah,2015,42848
Virginia,Shenandoah,2016,42907
Virginia,Shenandoah,2017,43276
Virginia,Shenandoah,2018,43473
Virginia,Shenandoah,2019,43616
Virginia,Smyth,2010,32198
Virginia,Smyth,2011,32047
Virginia,Smyth,2012,31896
Virginia,Smyth,2013,31772
Virginia,Smyth,2014,31573
Virginia,Smyth,2015,31419
Virginia,Smyth,2016,31126
Virginia,Smyth,2017,30731
Virginia,Smyth,2018,30454
Virginia,Smyth,2019,30104
Virginia,Southampton,2010,18640
Virginia,Southampton,2011,18638
Virginia,Southampton,2012,18507
Virginia,Southampton,2013,18329
Virginia,Southampton,2014,18223
Virginia,Southampton,2015,18136
Virginia,Southampton,2016,18080
Virginia,Southampton,2017,17841
Virginia,Southampton,2018,17713
Virginia,Southampton,2019,17631
Virginia,Spotsylvania,2010,122976
Virginia,Spotsylvania,2011,124537
Virginia,Spotsylvania,2012,125827
Virginia,Spotsylvania,2013,127392
Virginia,Spotsylvania,2014,128804
Virginia,Spotsylvania,2015,129948
Virginia,Spotsylvania,2016,131252
Virginia,Spotsylvania,2017,132739
Virginia,Spotsylvania,2018,134011
Virginia,Spotsylvania,2019,136215
Virginia,Stafford,2010,129832
Virginia,Stafford,2011,132200
Virginia,Stafford,2012,133368
Virginia,Stafford,2013,135923
Virginia,Stafford,2014,138791
Virginia,Stafford,2015,140868
Virginia,Stafford,2016,143501
Virginia,Stafford,2017,146792
Virginia,Stafford,2018,149824
Virginia,Stafford,2019,152882
Virginia,Surry,2010,7044
Virginia,Surry,2011,6921
Virginia,Surry,2012,6839
Virginia,Surry,2013,6787
Virginia,Surry,2014,6780
Virginia,Surry,2015,6671
Virginia,Surry,2016,6554
Virginia,Surry,2017,6503
Virginia,Surry,2018,6463
Virginia,Surry,2019,6422
Virginia,Sussex,2010,12011
Virginia,Sussex,2011,12086
Virginia,Sussex,2012,11924
Virginia,Sussex,2013,11766
Virginia,Sussex,2014,11723
Virginia,Sussex,2015,11692
Virginia,Sussex,2016,11414
Virginia,Sussex,2017,11379
Virginia,Sussex,2018,11241
Virginia,Sussex,2019,11159
Virginia,Tazewell,2010,45117
Virginia,Tazewell,2011,44730
Virginia,Tazewell,2012,44264
Virginia,Tazewell,2013,44017
Virginia,Tazewell,2014,43379
Virginia,Tazewell,2015,42905
Virginia,Tazewell,2016,42155
Virginia,Tazewell,2017,41303
Virginia,Tazewell,2018,41058
Virginia,Tazewell,2019,40595
Virginia,Warren,2010,37518
Virginia,Warren,2011,37646
Virginia,Warren,2012,37887
Virginia,Warren,2013,38500
Virginia,Warren,2014,40126
Virginia,Warren,2015,38716
Virginia,Warren,2016,39165
Virginia,Warren,2017,39409
Virginia,Warren,2018,40006
Virginia,Warren,2019,40164
Virginia,Washington,2010,54967
Virginia,Washington,2011,54831
Virginia,Washington,2012,55095
Virginia,Washington,2013,54776
Virginia,Washington,2014,54603
Virginia,Washington,2015,54268
Virginia,Washington,2016,54100
Virginia,Washington,2017,54179
Virginia,Washington,2018,54067
Virginia,Washington,2019,53740
Virginia,Westmoreland,2010,17489
Virginia,Westmoreland,2011,17635
Virginia,Westmoreland,2012,17513
Virginia,Westmoreland,2013,17552
Virginia,Westmoreland,2014,17436
Virginia,Westmoreland,2015,17549
Virginia,Westmoreland,2016,17649
Virginia,Westmoreland,2017,17725
Virginia,Westmoreland,2018,17817
Virginia,Westmoreland,2019,18015
Virginia,Wise,2010,41572
Virginia,Wise,2011,41454
Virginia,Wise,2012,40909
Virginia,Wise,2013,40662
Virginia,Wise,2014,39892
Virginia,Wise,2015,39572
Virginia,Wise,2016,39027
Virginia,Wise,2017,38574
Virginia,Wise,2018,37875
Virginia,Wise,2019,37383
Virginia,Wythe,2010,29252
Virginia,Wythe,2011,29202
Virginia,Wythe,2012,29328
Virginia,Wythe,2013,29282
Virginia,Wythe,2014,29055
Virginia,Wythe,2015,29097
Virginia,Wythe,2016,28912
Virginia,Wythe,2017,28829
Virginia,Wythe,2018,28698
Virginia,Wythe,2019,28684
Virginia,York,2010,65222
Virginia,York,2011,65772
Virginia,York,2012,65825
Virginia,York,2013,65980
Virginia,York,2014,66523
Virginia,York,2015,67802
Virginia,York,2016,67832
Virginia,York,2017,68022
Virginia,York,2018,67976
Virginia,York,2019,68280
Virginia,Alexandria city,2010,140729
Virginia,Alexandria city,2011,144219
Virginia,Alexandria city,2012,147291
Virginia,Alexandria city,2013,149637
Virginia,Alexandria city,2014,151375
Virginia,Alexandria city,2015,153654
Virginia,Alexandria city,2016,156698
Virginia,Alexandria city,2017,159215
Virginia,Alexandria city,2018,159069
Virginia,Alexandria city,2019,159428
Virginia,Bedford City,2010,0
Virginia,Bedford City,2011,0
Virginia,Bedford City,2012,0
Virginia,Bedford City,2013,0
Virginia,Bedford City,2014,0
Virginia,Bedford City,2015,0
Virginia,Bedford City,2016,0
Virginia,Bedford City,2017,0
Virginia,Bedford City,2018,0
Virginia,Bedford City,2019,0
Virginia,Bristol city,2010,17766
Virginia,Bristol city,2011,17717
Virginia,Bristol city,2012,17692
Virginia,Bristol city,2013,17386
Virginia,Bristol city,2014,17191
Virginia,Bristol city,2015,17146
Virginia,Bristol city,2016,17088
Virginia,Bristol city,2017,16880
Virginia,Bristol city,2018,16685
Virginia,Bristol city,2019,16762
Virginia,Buena Vista city,2010,6611
Virginia,Buena Vista city,2011,6711
Virginia,Buena Vista city,2012,6747
Virginia,Buena Vista city,2013,6652
Virginia,Buena Vista city,2014,6549
Virginia,Buena Vista city,2015,6529
Virginia,Buena Vista city,2016,6435
Virginia,Buena Vista city,2017,6482
Virginia,Buena Vista city,2018,6494
Virginia,Buena Vista city,2019,6478
Virginia,Charlottesville city,2010,43461
Virginia,Charlottesville city,2011,43761
Virginia,Charlottesville city,2012,44580
Virginia,Charlottesville city,2013,45012
Virginia,Charlottesville city,2014,45518
Virginia,Charlottesville city,2015,46301
Virginia,Charlottesville city,2016,46943
Virginia,Charlottesville city,2017,47463
Virginia,Charlottesville city,2018,47506
Virginia,Charlottesville city,2019,47266
Virginia,Chesapeake city,2010,223556
Virginia,Chesapeake city,2011,225361
Virginia,Chesapeake city,2012,228091
Virginia,Chesapeake city,2013,230327
Virginia,Chesapeake city,2014,233360
Virginia,Chesapeake city,2015,235111
Virginia,Chesapeake city,2016,237464
Virginia,Chesapeake city,2017,240143
Virginia,Chesapeake city,2018,242359
Virginia,Chesapeake city,2019,244835
Virginia,Clifton Forge City,2010,0
Virginia,Clifton Forge City,2011,0
Virginia,Clifton Forge City,2012,0
Virginia,Clifton Forge City,2013,0
Virginia,Clifton Forge City,2014,0
Virginia,Clifton Forge City,2015,0
Virginia,Clifton Forge City,2016,0
Virginia,Clifton Forge City,2017,0
Virginia,Clifton Forge City,2018,0
Virginia,Clifton Forge City,2019,0
Virginia,Colonial Heights city,2010,17339
Virginia,Colonial Heights city,2011,17284
Virginia,Colonial Heights city,2012,17383
Virginia,Colonial Heights city,2013,17487
Virginia,Colonial Heights city,2014,17442
Virginia,Colonial Heights city,2015,17444
Virginia,Colonial Heights city,2016,17398
Virginia,Colonial Heights city,2017,17424
Virginia,Colonial Heights city,2018,17504
Virginia,Colonial Heights city,2019,17370
Virginia,Covington city,2010,5940
Virginia,Covington city,2011,5914
Virginia,Covington city,2012,5842
Virginia,Covington city,2013,5827
Virginia,Covington city,2014,5772
Virginia,Covington city,2015,5663
Virginia,Covington city,2016,5637
Virginia,Covington city,2017,5576
Virginia,Covington city,2018,5578
Virginia,Covington city,2019,5538
Virginia,Danville city,2010,42924
Virginia,Danville city,2011,42645
Virginia,Danville city,2012,42705
Virginia,Danville city,2013,42623
Virginia,Danville city,2014,42263
Virginia,Danville city,2015,41947
Virginia,Danville city,2016,41665
Virginia,Danville city,2017,41044
Virginia,Danville city,2018,40649
Virginia,Danville city,2019,40044
Virginia,Emporia city,2010,5921
Virginia,Emporia city,2011,5841
Virginia,Emporia city,2012,5813
Virginia,Emporia city,2013,5693
Virginia,Emporia city,2014,5597
Virginia,Emporia city,2015,5558
Virginia,Emporia city,2016,5478
Virginia,Emporia city,2017,5467
Virginia,Emporia city,2018,5363
Virginia,Emporia city,2019,5346
Virginia,Fairfax city,2010,22614
Virginia,Fairfax city,2011,22460
Virginia,Fairfax city,2012,22894
Virginia,Fairfax city,2013,23230
Virginia,Fairfax city,2014,23310
Virginia,Fairfax city,2015,23230
Virginia,Fairfax city,2016,23246
Virginia,Fairfax city,2017,23435
Virginia,Fairfax city,2018,23725
Virginia,Fairfax city,2019,24019
Virginia,Falls Church city,2010,12399
Virginia,Falls Church city,2011,12660
Virginia,Falls Church city,2012,13087
Virginia,Falls Church city,2013,13360
Virginia,Falls Church city,2014,13416
Virginia,Falls Church city,2015,13728
Virginia,Falls Church city,2016,13582
Virginia,Falls Church city,2017,14245
Virginia,Falls Church city,2018,14467
Virginia,Falls Church city,2019,14617
Virginia,Franklin city,2010,8579
Virginia,Franklin city,2011,8445
Virginia,Franklin city,2012,8482
Virginia,Franklin city,2013,8536
Virginia,Franklin city,2014,8392
Virginia,Franklin city,2015,8331
Virginia,Franklin city,2016,8201
Virginia,Franklin city,2017,8145
Virginia,Franklin city,2018,8089
Virginia,Franklin city,2019,7967
Virginia,Fredericksburg city,2010,24354
Virginia,Fredericksburg city,2011,25752
Virginia,Fredericksburg city,2012,27179
Virginia,Fredericksburg city,2013,27818
Virginia,Fredericksburg city,2014,28256
Virginia,Fredericksburg city,2015,28043
Virginia,Fredericksburg city,2016,28360
Virginia,Fredericksburg city,2017,28498
Virginia,Fredericksburg city,2018,29171
Virginia,Fredericksburg city,2019,29036
Virginia,Galax city,2010,6991
Virginia,Galax city,2011,6846
Virginia,Galax city,2012,6852
Virginia,Galax city,2013,6931
Virginia,Galax city,2014,6899
Virginia,Galax city,2015,6800
Virginia,Galax city,2016,6604
Virginia,Galax city,2017,6484
Virginia,Galax city,2018,6348
Virginia,Galax city,2019,6347
Virginia,Hampton city,2010,137415
Virginia,Hampton city,2011,136628
Virginia,Hampton city,2012,137177
Virginia,Hampton city,2013,137332
Virginia,Hampton city,2014,137680
Virginia,Hampton city,2015,136264
Virginia,Hampton city,2016,135374
Virginia,Hampton city,2017,134725
Virginia,Hampton city,2018,134330
Virginia,Hampton city,2019,134510
Virginia,Harrisonburg city,2010,48993
Virginia,Harrisonburg city,2011,49935
Virginia,Harrisonburg city,2012,51312
Virginia,Harrisonburg city,2013,51537
Virginia,Harrisonburg city,2014,52542
Virginia,Harrisonburg city,2015,52675
Virginia,Harrisonburg city,2016,53542
Virginia,Harrisonburg city,2017,53644
Virginia,Harrisonburg city,2018,53488
Virginia,Harrisonburg city,2019,53016
Virginia,Hopewell city,2010,22642
Virginia,Hopewell city,2011,22502
Virginia,Hopewell city,2012,22309
Virginia,Hopewell city,2013,22161
Virginia,Hopewell city,2014,22109
Virginia,Hopewell city,2015,22231
Virginia,Hopewell city,2016,22539
Virginia,Hopewell city,2017,22505
Virginia,Hopewell city,2018,22478
Virginia,Hopewell city,2019,22529
Virginia,Lexington city,2010,7043
Virginia,Lexington city,2011,6972
Virginia,Lexington city,2012,7018
Virginia,Lexington city,2013,7146
Virginia,Lexington city,2014,7125
Virginia,Lexington city,2015,7162
Virginia,Lexington city,2016,7148
Virginia,Lexington city,2017,7154
Virginia,Lexington city,2018,7297
Virginia,Lexington city,2019,7446
Virginia,Lynchburg city,2010,75548
Virginia,Lynchburg city,2011,76584
Virginia,Lynchburg city,2012,77269
Virginia,Lynchburg city,2013,77940
Virginia,Lynchburg city,2014,78141
Virginia,Lynchburg city,2015,79134
Virginia,Lynchburg city,2016,79710
Virginia,Lynchburg city,2017,80523
Virginia,Lynchburg city,2018,81309
Virginia,Lynchburg city,2019,82168
Virginia,Manassas city,2010,38212
Virginia,Manassas city,2011,39101
Virginia,Manassas city,2012,40284
Virginia,Manassas city,2013,41082
Virginia,Manassas city,2014,41142
Virginia,Manassas city,2015,41409
Virginia,Manassas city,2016,41189
Virginia,Manassas city,2017,41141
Virginia,Manassas city,2018,41046
Virginia,Manassas city,2019,41085
Virginia,Manassas Park city,2010,14449
Virginia,Manassas Park city,2011,15067
Virginia,Manassas Park city,2012,15397
Virginia,Manassas Park city,2013,15896
Virginia,Manassas Park city,2014,15916
Virginia,Manassas Park city,2015,16129
Virginia,Manassas Park city,2016,16456
Virginia,Manassas Park city,2017,17149
Virginia,Manassas Park city,2018,17718
Virginia,Manassas Park city,2019,17478
Virginia,Martinsville city,2010,13760
Virginia,Martinsville city,2011,13596
Virginia,Martinsville city,2012,13492
Virginia,Martinsville city,2013,13416
Virginia,Martinsville city,2014,13317
Virginia,Martinsville city,2015,13259
Virginia,Martinsville city,2016,12996
Virginia,Martinsville city,2017,12823
Virginia,Martinsville city,2018,12627
Virginia,Martinsville city,2019,12554
Virginia,Newport News city,2010,180888
Virginia,Newport News city,2011,180078
Virginia,Newport News city,2012,180056
Virginia,Newport News city,2013,181275
Virginia,Newport News city,2014,181522
Virginia,Newport News city,2015,180958
Virginia,Newport News city,2016,180209
Virginia,Newport News city,2017,179447
Virginia,Newport News city,2018,178523
Virginia,Newport News city,2019,179225
Virginia,Norfolk city,2010,242999
Virginia,Norfolk city,2011,243655
Virginia,Norfolk city,2012,246149
Virginia,Norfolk city,2013,245468
Virginia,Norfolk city,2014,246576
Virginia,Norfolk city,2015,246457
Virginia,Norfolk city,2016,245680
Virginia,Norfolk city,2017,244543
Virginia,Norfolk city,2018,243585
Virginia,Norfolk city,2019,242742
Virginia,Norton city,2010,4012
Virginia,Norton city,2011,4087
Virginia,Norton city,2012,4124
Virginia,Norton city,2013,4099
Virginia,Norton city,2014,4135
Virginia,Norton city,2015,4009
Virginia,Norton city,2016,3972
Virginia,Norton city,2017,3918
Virginia,Norton city,2018,3972
Virginia,Norton city,2019,3981
Virginia,Petersburg city,2010,32502
Virginia,Petersburg city,2011,32091
Virginia,Petersburg city,2012,31996
Virginia,Petersburg city,2013,32311
Virginia,Petersburg city,2014,32241
Virginia,Petersburg city,2015,31892
Virginia,Petersburg city,2016,31380
Virginia,Petersburg city,2017,31137
Virginia,Petersburg city,2018,31056
Virginia,Petersburg city,2019,31346
Virginia,Poquoson city,2010,12148
Virginia,Poquoson city,2011,12042
Virginia,Poquoson city,2012,12114
Virginia,Poquoson city,2013,12094
